number,name,diameter (km),Period (h),a (AU),e,slow,a_mean
490,Veritas,131.0,7.92811,3.174,0.0664,False,3.1669952510363886
492,Gismonda,59.92,6.48741,3.1119,0.1515,False,3.0759801397647024
495,Eulalia,43.75,28.9659,2.4869,0.117,False,2.4698197586728288
496,Gryphia,15.47,1049.0,2.1989,0.1206,False,2.1828506327057116
497,Iva,40.93,4.620849,2.8503,0.2583,False,2.7535743699178346
498,Tokio,93.1,41.865,2.6501,0.191,False,2.60131175605793
499,Venusia,91.89,13.48705,3.9665,0.2025,False,3.8843230949209073
500,Selinur,50.45,8.0117,2.6129,0.1035,False,2.5988672993526385
501,Urhixidur,85.4,13.17203,3.1549,0.1552,False,3.1166722975547767
502,Sigune,24.31,10.92666,2.3831,0.2213,False,2.324012890230431
503,Evelyn,123.35,38.779,2.7241,0.1889,False,2.675056199593833
504,Cora,35.04,7.5871,2.7215,0.174,False,2.6799852931161765
505,Cava,117.71,8.18005,2.6851,0.1585,False,2.6511575898735775
507,Laodica,61.64,4.70656,3.154,0.0706,False,3.1461298451078332
508,Princetonia,145.97,52.6752,3.1616,0.0394,False,3.1591450762105935
509,Iolanda,69.19,12.29087,3.0646,0.066,False,3.057918016578443
511,Davida,382.61,5.129363,3.1767,0.1815,False,3.123938013837966
513,Centesima,53.72,5.32399,3.0144,0.0598,False,3.009005365335254
514,Armida,120.09,21.8756,3.0466,0.0117,False,3.0463914683262807
516,Amherstia,83.09,7.48431,2.6801,0.282,False,2.571326546112096
517,Edith,111.89,9.2744,3.1448,0.1705,False,3.0987528200399335
518,Halawe,18.44,14.31763,2.5344,0.1854,False,2.4904614533570646
519,Sylvania,53.79,17.96472,2.7901,0.1418,False,2.7619069540944
520,Franziska,31.24,16.50448,3.0065,0.0869,False,2.995126529573413
521,Brixia,136.35,28.484,2.7418,0.2476,False,2.6564267724853057
523,Ada,37.44,10.03242,2.9671,0.1774,False,2.920038327446862
524,Fidelio,83.26,14.1708,2.6355,0.1072,False,2.6203128697437332
526,Jena,51.03,11.87654,3.1231,0.1564,False,3.0846665027350904
528,Rezia,104.53,7.33797,3.3962,0.0301,False,3.3946611557879547
529,Preziosa,42.15,25.9391,3.0176,0.0742,False,3.009281625070833
530,Turandot,89.5,19.9528,3.2075,0.1857,False,3.151710309836143
531,Zerlina,17.8,16.7073,2.7862,0.2554,False,2.69379700661419
532,Herculina,241.26,9.404937,2.7719,0.2042,False,2.7134938231285655
533,Sara,39.15,11.65376,2.9805,0.0773,False,2.9715819821815415
534,Nassovia,41.69,9.46888,2.8842,0.053,False,2.880146292381906
535,Montague,79.58,10.25121,2.5692,0.0555,False,2.565240059096154
536,Merapi,167.22,8.7905,3.4995,0.0373,False,3.497064742990495
537,Pauly,52.33,16.29597,3.0685,0.2255,False,2.989465160386459
538,Friederike,79.99,46.7393,3.1651,0.134,False,3.136555013318344
540,Rosamunde,20.27,9.34779,2.2188,0.1461,False,2.1949918914605986
542,Susanna,52.5,10.0856,2.9059,0.1065,False,2.889373281679139
543,Charlotte,49.32,10.71842,3.0619,0.1257,False,3.03761392489212
544,Jetta,34.22,7.74528,2.5917,0.15,False,2.562377497554761
545,Messalina,122.2,7.4013,3.1843,0.1819,False,3.131176432411277
546,Herodias,72.03,10.75425,2.5979,0.1518,False,2.5677935349556655
550,Senta,48.15,20.5726,2.5901,0.1923,False,2.5417588554205897
552,Sigelinde,88.7,17.14962,3.1546,0.1009,False,3.138500727652498
553,Kundry,10.45,12.60244,2.2308,0.1283,False,2.212363337503248
554,Peraga,109.07,13.7119,2.3747,0.1491,False,2.3481558943663057
556,Phyllis,41.8,4.292622,2.4654,0.1193,False,2.4477927362630747
558,Carmen,64.38,11.39319,2.9079,0.0578,False,2.9030385219299757
560,Delila,45.82,29.919,2.7515,0.1781,False,2.707510099930077
561,Ingwelde,31.56,12.01173,3.1683,0.1345,False,3.1395115386328296
562,Salome,37.15,6.350319,3.019,0.0725,False,3.011055236954937
563,Suleika,55.74,5.62998,2.7131,0.2149,False,2.6497112892573527
564,Dudu,55.89,8.88502,2.751,0.2628,False,2.6543032588263458
565,Marbachia,31.42,4.587818,2.4432,0.1688,False,2.4081408701079208
567,Eleutheria,111.1,7.71743,3.1349,0.1229,False,3.1111345101653476
568,Cheruskia,92.41,13.20869,2.8836,0.188,False,2.8321826097830907
572,Rebekka,33.22,5.65009,2.4007,0.136,False,2.3783947053373966
573,Recha,55.41,7.16585,3.0138,0.0793,False,3.004308929762045
575,Renate,29.3,3.67614,2.5547,0.09,False,2.5443324279800783
576,Emanuela,93.52,20.3684,2.9858,0.1752,False,2.939618224882295
577,Rhea,52.46,12.25583,3.1177,0.1425,False,3.08588325409111
578,Happelia,73.23,10.06448,2.7519,0.1823,False,2.7057862898836493
579,Sidonia,92.89,16.2804,3.0127,0.0713,False,3.00503242625993
580,Selene,53.52,9.49285,3.2191,0.0951,False,3.2045101510952203
582,Olympia,47.37,36.3634,2.6112,0.2275,False,2.542729323718119
583,Klotilde,97.03,9.2135,3.183,0.1678,False,3.1378684302030955
584,Semiramis,65.27,5.06893,2.3735,0.179,False,2.335165776643652
585,Bilkis,63.97,8.5753,2.4298,0.1688,False,2.394933155774487
586,Thekla,95.4,13.68156,3.041,0.083,False,3.0305071729977806
587,Hypsipyle,13.54,2.88946,2.3351,0.2204,False,2.277678899777473
589,Croatia,97.49,24.9386,3.1332,0.0255,False,3.132181152696702
590,Tomyris,41.02,5.552478,3.0006,0.0818,False,2.9905442830908147
591,Irmgard,70.75,7.3451,2.6809,0.2476,False,2.5974230557866567
592,Bathseba,50.18,7.747,3.0226,0.1171,False,3.0018049009643297
593,Titania,87.74,9.8978,2.6985,0.2439,False,2.6170063434494724
594,Mireille,11.64,4.96929,2.6285,0.2522,False,2.543534082979961
595,Polyxena,113.41,11.79416,3.2031,0.0642,False,3.1964921716552723
596,Scheila,159.73,15.8666,2.9295,0.1979,False,2.8715609776776807
597,Bandusia,43.1,7.6644,2.672,0.1051,False,2.657201551207616
598,Octavia,81.36,10.8912,2.7621,0.2604,False,2.6668098243330545
599,Luisa,76.45,9.5645,2.7725,0.2348,False,2.6949911657946117
600,Musa,28.33,5.886381,2.6599,0.0677,False,2.6537974529983344
601,Nerthus,82.66,13.5899,3.1311,0.0966,False,3.1164567350474566
604,Tekmessa,67.16,5.55925,3.1521,0.1679,False,3.107352890054651
605,Juvisia,85.12,15.84182,3.0003,0.1195,False,2.9788004522399247
606,Brangane,42.15,12.29064,2.5873,0.1792,False,2.5454185083985488
607,Jenny,74.01,8.52236,2.8522,0.1099,False,2.834923224193564
608,Adolfine,26.19,8.34487,3.0244,0.0835,False,3.013838121333201
609,Fulvia,54.51,35.379,3.0874,0.0485,False,3.0837666938059356
611,Valeria,67.25,6.97888,2.9789,0.1123,False,2.960056515447227
614,Pia,31.32,4.578717,2.6941,0.0856,False,2.6842115323171156
616,Elly,24.13,5.297703,2.5526,0.0962,False,2.5407611039736864
618,Elfriede,147.96,14.79564,3.1889,0.0586,False,3.1834200139190223
619,Triberga,31.99,29.4351,2.5201,0.0317,False,2.5188334700947164
620,Drakonia,12.16,5.48711,2.4355,0.1003,False,2.4232183587195726
621,Werdandi,34.49,11.77457,3.1193,0.1506,False,3.083723698763413
622,Esther,29.0,47.5039,2.4146,0.2158,False,2.357706195954945
623,Chimaera,54.48,14.6241,2.4603,0.1453,False,2.4341904204090263
625,Xenia,31.12,21.0122,2.6465,0.1993,False,2.5934073026596685
626,Notburga,111.85,19.3913,2.5738,0.2231,False,2.5089288205187392
627,Charis,62.68,27.8949,2.8996,0.048,False,2.8962577345449354
628,Christine,58.77,16.1729,2.5818,0.0283,False,2.5807659240122485
629,Bernardina,46.81,3.763597,3.129,0.1792,False,3.078349829080145
630,Euphemia,17.33,386.98,2.6229,0.1513,False,2.5927048884367165
631,Philippina,64.66,5.902203,2.7925,0.1575,False,2.7576467716421615
632,Pyrrha,14.42,4.116856,2.6625,0.2149,False,2.6002935047170035
633,Zelima,43.23,11.7298,3.0172,0.0688,False,3.0100506621402756
634,Ute,78.46,11.7567,3.0473,0.1547,False,3.0106150550730266
635,Vundtia,113.98,11.7873,3.1391,0.0648,False,3.13250246365248
636,Erika,86.61,14.60771,2.9095,0.1435,False,2.879387597402343
638,Moira,71.6,9.8747,2.7345,0.1911,False,2.6841047321755718
639,Latona,90.18,6.191268,3.0162,0.0708,False,3.008630940456931
640,Brambilla,87.48,7.77,3.1633,0.0885,False,3.150887770089693
642,Clara,39.37,8.2309,3.1823,0.1478,False,3.147349657744636
643,Scheherezade,79.7,14.15783,3.3534,0.0835,False,3.341689180028686
644,Cosima,21.82,7.55709,2.5993,0.1065,False,2.5845170071470407
645,Agrippina,36.16,53.399,3.1974,0.153,False,3.159754415696758
646,Kastalia,8.15,3.12603,2.3248,0.1576,False,2.2957470509015776
647,Adelgunde,14.51,98.097,2.4428,0.1948,False,2.3960032422341686
648,Pippa,90.81,9.26326,3.187,0.2271,False,3.1037282929465184
650,Amalasuntha,23.62,16.57586,2.4582,0.1617,False,2.4258499938409046
651,Antikleia,37.86,20.2869,3.0244,0.0766,False,3.0155140218386447
653,Berenike,66.06,12.48356,3.014,0.0804,False,3.0042427171559623
656,Beagle,63.25,7.0331,3.156,0.1554,False,3.1176597396576557
657,Gunlod,46.59,15.92858,2.6107,0.1494,False,2.581399697085204
660,Crescentia,48.6,7.910358,2.5346,0.1031,False,2.5210931061002277
662,Newtonia,25.3,21.1061,2.5536,0.2033,False,2.500271880613439
663,Gerlinde,126.15,10.2536,3.0629,0.1807,False,3.012479338291972
664,Judith,87.46,19.3002,3.1744,0.2472,False,3.075880839576133
665,Sabine,53.25,4.294032,3.151,0.1784,False,3.1004518088893813
666,Desdemona,32.74,14.60796,2.5931,0.2163,False,2.5317134096675518
667,Denise,98.92,12.68499,3.195,0.1889,False,3.137478270879298
668,Dora,31.27,22.905,2.7966,0.1974,False,2.7415713812072546
669,Kypria,36.39,14.27885,3.0114,0.0768,False,3.0025058857309053
670,Ottegebe,40.5,10.03991,2.8033,0.1578,False,2.76817771570155
671,Carnegia,84.78,8.33051,3.0946,0.0671,False,3.08762556170539
672,Astarte,35.58,22.58,2.5553,0.1202,False,2.5367732995940644
673,Edda,41.68,22.3341,2.8149,0.042,False,2.812416162344108
674,Rachele,100.4,30.975,2.9236,0.1972,False,2.8661900842563517
675,Ludmilla,67.66,7.715486,2.7697,0.17,False,2.729384419461465
676,Melitta,93.57,16.7412,3.0593,0.1061,False,3.0420316728817283
677,Aaltje,47.76,16.6113,2.956,0.067,False,2.949357795401568
679,Pax,68.82,8.45602,2.5866,0.2286,False,2.5181079606747407
680,Genoveva,96.29,11.0903,3.1399,0.2721,False,3.021428370513704
681,Gorgo,22.74,6.46061,3.1099,0.0872,False,3.0980538469575447
683,Lanzia,115.46,8.62926,3.1163,0.096,False,3.1019068510258263
684,Hildburg,22.39,11.9211,2.432,0.0458,False,2.429447930726781
685,Hermia,12.78,50.387,2.2359,0.1465,False,2.211776137457762
686,Gersuind,55.26,6.3124,2.5894,0.1755,False,2.549211038549753
687,Tinette,25.47,7.3971,2.7225,0.229,False,2.650153435226676
689,Zita,17.65,6.4239,2.3159,0.1903,False,2.2735792091047338
690,Wratislavia,161.23,8.61798,3.1493,0.1423,False,3.117251385342823
692,Hippodamia,52.12,8.9969,3.3702,0.1719,False,3.3200325661256302
693,Zerbinetta,96.23,11.475,2.9442,0.0658,False,2.9378194230639343
694,Ekard,121.89,5.92193,2.6709,0.2396,False,2.5931011989620516
695,Bella,51.96,14.21899,2.5391,0.0998,False,2.52642358783543
698,Ernestina,30.58,5.0366,2.8685,0.1355,False,2.8420448179465674
700,Auravictrix,20.55,6.07488,2.2295,0.154,False,2.202903954862989
704,Interamnia,358.47,8.712337,3.0609,0.1047,False,3.0440768380586234
706,Hirundo,31.62,22.016,2.7284,0.1611,False,2.692761879927994
708,Raphaela,23.49,20.8894,2.6706,0.1264,False,2.649180064458521
709,Fringilla,112.38,52.136,2.9144,0.0931,False,2.9017420705150885
710,Gertrud,30.74,8.288,3.1332,0.1539,False,3.09587239748148
712,Boliviana,141.18,23.462,2.5752,0.1816,False,2.5323808178005254
713,Luscinia,120.63,9.9125,3.4017,0.1193,False,3.37740591828754
714,Ulula,45.12,6.99838,2.5352,0.0853,False,2.525959989844148
715,Transvaalia,39.77,11.82584,2.7678,0.0464,False,2.7648189132513097
716,Berkeley,26.97,15.5747,2.8111,0.1273,False,2.7882296209099815
718,Erida,80.57,17.4462,3.0575,0.2388,False,2.9690427704630666
720,Bohlinia,42.0,8.91861,2.8873,0.0508,False,2.883572052387624
721,Tabora,86.31,7.98118,3.5521,0.0837,False,3.539635675608721
722,Frieda,11.66,131.166,2.1719,0.0575,False,2.168306605188006
723,Hammonia,36.89,5.43466,2.9932,0.0389,False,2.9909344725348244
725,Amanda,30.73,3.743112,2.5727,0.1266,False,2.5519996692079348
728,Leonisis,7.59,5.57811,2.2547,0.1366,False,2.233565088735119
729,Watsonia,54.11,25.196,2.76,0.1228,False,2.739110770088716
730,Athanasia,4.5,5.73493,2.2483,0.2109,False,2.197730431314937
731,Sorga,47.11,8.18632,2.988,0.1074,False,2.9707170854382214
732,Tjilaki,40.25,12.3411,2.4566,0.0636,False,2.4516265411752953
733,Mocia,108.66,11.3762,3.394,0.1264,False,3.366777929593433
734,Benda,85.21,7.1055,3.1511,0.0783,False,3.141425625331423
736,Harvard,21.36,6.7433,2.202,0.1042,False,2.1900131122295683
737,Arequipa,62.5,7.0233,2.5917,0.2035,False,2.537468537700536
742,Edisona,53.19,18.5832,3.0127,0.0777,False,3.0035919604279635
744,Aguntina,68.52,17.4689,3.1743,0.1436,False,3.1414009574014794
745,Mauritia,27.0,9.9435,3.2385,0.0928,False,3.224525125677293
746,Marlu,83.91,7.78887,3.1117,0.2155,False,3.0385869996692834
747,Winchester,192.27,9.4148,2.9967,0.284,False,2.8733087200048937
749,Malzovia,13.99,5.92748,2.2435,0.1887,False,2.2031950299241774
750,Oskar,29.46,6.25825,2.4434,0.1631,False,2.4106817569468326
751,Faina,140.88,23.6727,2.5513,0.1144,False,2.5345501258183
752,Sulamitis,70.46,27.383,2.4632,0.091,False,2.4529799182909264
753,Tiflis,28.62,9.8259,2.3295,0.2134,False,2.2758397633633853
754,Malabar,98.64,11.7372,2.9874,0.0604,False,2.9819457643817264
755,Quintilla,49.87,4.55211,3.1744,0.1735,False,3.126256634511863
756,Lilliana,81.53,7.8325,3.2116,0.1845,False,3.156464901022021
757,Portlandia,39.39,6.58112,2.3732,0.1107,False,2.3586139984170162
758,Mancunia,102.23,12.7201,3.202,0.1207,False,3.178590273604643
759,Vinifera,67.46,14.20829,2.6186,0.0428,False,2.6162004724966765
760,Massinga,80.71,10.7609,3.1598,0.2709,False,3.041647163636237
761,Brendelia,22.96,57.995,2.8632,0.0448,False,2.8603252783912096
762,Pulcova,216.0,5.83977,3.1566,0.1284,False,3.130471120946597
767,Bondia,53.39,8.33757,3.1182,0.155,False,3.080514900298163
768,Struveana,33.91,10.7421,3.1407,0.203,False,3.0753066609110036
769,Tatjana,118.53,35.0637,3.1813,0.1703,False,3.1348284030853026
770,Bali,19.2,5.81894,2.2211,0.1577,False,2.1933075273339573
771,Libera,39.0,5.890423,2.6503,0.256,False,2.5619834741585983
772,Tanete,172.0,17.2595,3.0005,0.1664,False,2.9586680341325486
773,Irmintraud,97.84,6.74839,2.8578,0.0671,False,2.8513592484462174
774,Armor,64.97,25.155,3.0482,0.1743,False,3.001539973267458
775,Lumiere,33.63,6.103004,3.0121,0.0879,False,3.0004410761436917
776,Berbericia,166.35,7.66701,2.9326,0.1342,False,2.906072484461424
779,Nina,93.75,11.178,2.6655,0.1822,False,2.620883504689438
780,Armenia,126.26,19.8845,3.117,0.0698,False,3.1093976546213
781,Kartvelia,77.72,19.0425,3.2269,0.1044,False,3.209266246807284
782,Montefiore,14.56,4.07275,2.1798,0.1174,False,2.16472604950174
784,Pickeringia,104.56,13.16997,3.1052,0.2435,False,3.0117362653621513
785,Zwetana,54.52,8.8867,2.5727,0.2453,False,2.4940968597549387
786,Bredichina,130.15,29.8489,3.1698,0.1831,False,3.1162122916777437
787,Moskva,40.31,6.0558,2.5395,0.0841,False,2.53050336339891
789,Lena,23.87,5.84239,2.6858,0.1486,False,2.6559805992676955
791,Ani,116.87,11.16954,3.1228,0.1845,False,3.0691893738048224
792,Metcalfia,73.91,9.17821,2.623,0.1608,False,2.5888669300088485
793,Arizona,32.49,7.3985,2.796,0.0844,False,2.786023744853988
796,Sarita,53.33,8.17429,2.6352,0.2881,False,2.5234683868419565
797,Montana,24.32,4.54619,2.5363,0.0876,False,2.5265497800208068
798,Ruth,51.52,8.55068,3.0146,0.0636,False,3.008496853792659
799,Gudula,51.14,14.81081,2.5416,0.0344,False,2.540095740960273
800,Kressmannia,17.01,4.460962,2.1934,0.1398,False,2.1718602887808456
802,Epyaxa,7.42,4.390117,2.196,0.1392,False,2.1746203763502634
803,Picka,69.17,5.07478,3.2032,0.0417,False,3.200413782017345
804,Hispania,182.36,14.848,2.8391,0.1158,False,2.8200000987294085
806,Gyldenia,83.1,16.8569,3.2046,0.103,False,3.187555873479485
807,Ceraskia,31.98,7.3739,3.0185,0.0852,False,3.0075243394116633
808,Merxia,39.13,30.6296,2.7451,0.1334,False,2.720565060896468
810,Atossa,8.36,4.38547,2.1788,0.1223,False,2.1624441380083748
812,Adele,14.27,5.85745,2.6594,0.1354,False,2.6349096314581235
816,Juliana,77.79,10.56272,3.0038,0.1448,False,2.972142784040488
817,Annika,26.57,10.5624,2.5897,0.1577,False,2.55729526069819
818,Kapteynia,67.49,17.4598,3.1741,0.062,False,3.1679935058087416
819,Barnardiana,10.77,66.698,2.1976,0.1059,False,2.185242422111628
820,Adriana,74.7,12.4063,3.1279,0.0524,False,3.12360281686199
821,Fanny,35.82,233.6,2.776,0.2362,False,2.6974515844112124
822,Lalage,12.0,3.346506,2.2556,0.169,False,2.223155564648376
823,Sisigambis,17.51,146.581,2.2213,0.1407,False,2.1992031215619106
824,Anastasia,40.48,252.02,2.7938,0.1353,False,2.7681101094715688
825,Tanina,14.86,6.93981,2.2259,0.1146,False,2.21123514146084
829,Academia,47.51,7.89321,2.5799,0.0718,False,2.5732414054099717
830,Petropolitana,51.35,169.63,3.2051,0.0669,False,3.1979195679815
832,Karin,17.74,18.35121,2.8644,0.044,False,2.8616259174935914
834,Burnhamia,73.03,13.87593,3.1709,0.2176,False,3.09491899581429
837,Schwarzschilda,7.06,103.58,2.2982,0.0322,False,2.2970082581644844
838,Seraphina,66.98,11.72444,2.8983,0.0911,False,2.8862481425071342
840,Zenobia,33.01,5.54989,3.1333,0.1073,False,3.115210486030511
841,Arabella,7.5,3.141967,2.2549,0.1085,False,2.241588082947172
842,Kerstin,45.54,18.715,3.2329,0.1163,False,3.2109619640804663
844,Leontina,49.56,6.78303,3.1958,0.07,False,3.18796067503412
847,Agnia,30.34,14.8247,2.7828,0.0675,False,2.776453196090112
849,Ara,84.42,4.116391,3.155,0.1855,False,3.1002426536069314
851,Zeissia,13.57,9.3316,2.2287,0.1422,False,2.2060518309915342
852,Wladilena,51.62,4.613298,2.3626,0.24,False,2.293548025096488
855,Newcombia,12.93,3.00368,2.3615,0.1844,False,2.3210032994047296
856,Backlunda,67.06,12.02894,2.4361,0.1593,False,2.4049915422964108
857,Glasenappia,16.83,8.20756,2.1904,0.019,False,2.190004597111668
860,Ursina,41.91,9.3023,2.7964,0.0834,False,2.786657765773462
861,Aida,80.02,11.05658,3.1439,0.0859,False,3.132279403386259
867,Kovacia,25.02,8.67807,3.0661,0.1424,False,3.0348539689072735
868,Lova,59.77,41.1507,2.7047,0.1104,False,2.6881668100887537
869,Mellena,23.07,6.51414,2.692,0.2299,False,2.619892779805189
870,Manto,13.68,122.163,2.3224,0.2248,False,2.2629580003651704
871,Amneris,9.63,78.704,2.2221,0.1458,False,2.1983548296493103
872,Holda,41.55,5.94052,2.7314,0.1203,False,2.71156343599366
873,Mechthild,36.33,11.00641,2.6274,0.1946,False,2.5771711642482424
874,Rotraut,71.97,14.30065,3.1575,0.1049,False,3.1400793624249275
875,Nymphe,16.9,12.62133,2.5539,0.1004,False,2.5409955375597115
876,Scott,26.62,11.81807,3.0105,0.08,False,3.0008509367177836
877,Walkure,48.07,17.42175,2.4873,0.1163,False,2.4704215080136547
879,Ricarda,18.98,95.802,2.5306,0.0981,False,2.5183938083640816
881,Athene,12.67,13.89432,2.6119,0.1742,False,2.571964812774607
882,Swetlana,45.92,29.8482,3.1345,0.2237,False,3.0550656506018785
885,Ulrike,46.66,4.906164,3.0976,0.1509,False,3.062129483609884
888,Parysatis,53.88,5.93333,2.7093,0.1787,False,2.6656900453809986
889,Erynia,18.84,9.87484,2.4462,0.1887,False,2.4022534799200015
890,Waltraut,30.98,12.58309,3.0234,0.0732,False,3.015289068919613
891,Gunhild,72.16,11.88717,2.8604,0.0311,False,2.85901636160984
893,Leopoldina,85.99,12.5993,3.0522,0.1155,False,3.0317730907264795
896,Sphinx,16.47,12.95203,2.2852,0.1658,False,2.2535714583213142
898,Hildegard,11.69,24.8544,2.7356,0.3631,False,2.548895780766791
899,Jokaste,34.79,6.24811,2.9078,0.1537,False,2.873248237465587
900,Rosalinde,20.91,16.68678,2.4722,0.1319,False,2.4506004569739814
901,Brunsia,14.72,3.13572,2.2242,0.1616,False,2.194965876163063
902,Probitas,10.37,10.11468,2.4466,0.1487,False,2.419399567231354
903,Nealley,82.05,29.044,3.2387,0.0269,False,3.2375280100922277
905,Universitas,21.33,14.24198,2.2159,0.1268,False,2.198013928524964
908,Buda,36.51,14.57498,2.4759,0.1678,False,2.440794359516131
913,Otila,12.6,4.87241,2.1975,0.1316,False,2.1783881232505378
915,Cosette,12.8,4.469742,2.2277,0.1349,False,2.2073370800559906
918,Itha,23.71,3.473808,2.8658,0.1587,False,2.829481288571803
919,Ilsebill,38.64,5.03347,2.7722,0.0502,False,2.768704769136552
920,Rogeria,29.93,12.57494,2.6228,0.1196,False,2.603973959415851
922,Schlutia,19.4,7.8589,2.6895,0.1547,False,2.6571224331765513
923,Herluga,37.64,29.7282,2.6145,0.1771,False,2.57317223821469
924,Toni,94.58,19.4373,2.9375,0.1213,False,2.9158091841542784
925,Alphonsina,68.79,7.87754,2.7003,0.0656,False,2.69448355418427
926,Imhilde,55.33,25.977,2.9829,0.2341,False,2.900012735043818
928,Hildrun,77.55,14.1163,3.1384,0.1843,False,3.084639324707721
933,Susi,27.02,4.62239,2.3687,0.2067,False,2.317546429723926
934,Thuringia,68.2,8.16534,2.7485,0.175,False,2.706086339133279
936,Kunigunde,44.96,8.82652,3.1377,0.1538,False,3.1003676415830705
940,Kordula,100.45,15.5638,3.3786,0.1238,False,3.3526090732819323
943,Begonia,74.45,15.65932,3.123,0.2299,False,3.0393481245659753
945,Barcelona,28.98,7.41871,2.6374,0.2439,False,2.5577515398234714
946,Poesia,57.4,108.15,3.1232,0.1447,False,3.090330110282207
949,Hel,75.07,16.4381,2.9973,0.2243,False,2.920929225978358
